1.6855e+09,0.00356823,-0.0019066,7.29724e-05,0.999992,-0.0026127,-0.00145416,-0.00539085
1.6855e+09,0.0177019,-0.00633497,0.000363682,0.999823,-0.00375046,-0.00710046,0.0197788
1.6855e+09,0.0194732,-0.00038574,0.00039778,0.99981,-0.00411354,-0.00456264,0.0328583
1.6855e+09,0.0200074,0.00179503,0.000116832,0.999798,-0.0062008,-0.00804901,0.0458313
1.6855e+09,0.0199124,0.00127896,-0.00035614,0.999801,-0.00889921,-0.00998475,0.0526915
1.6855e+09,0.0200301,0.000316879,-0.000848293,0.999799,-0.0107937,-0.0126324,0.0602614
1.6855e+09,0.0220833,-0.000492139,-0.000756884,0.999756,-0.011445,-0.0194449,0.0774893
1.6855e+09,0.030383,0.000678876,-0.00149667,0.999537,-0.0125482,-0.0197596,0.117942
1.6855e+09,0.0305181,0.000775525,-0.0016294,0.999533,-0.0129774,-0.0201398,0.119397
1.6855e+09,0.0346241,-0.000746754,-0.00349226,0.999394,-0.0161321,-0.0235063,0.151339
1.6855e+09,0.0389769,-0.00497665,-0.00174161,0.999226,-0.0190714,-0.0254063,0.169452
1.6855e+09,0.0405344,-0.00668566,-0.000488456,0.999156,-0.0187591,-0.0271802,0.182579
1.6855e+09,0.0469734,-0.00500272,0.00157101,0.998882,-0.0212858,-0.0298927,0.2184
1.6855e+09,0.0473604,-0.00307789,0.000316317,0.998873,-0.020382,-0.0315315,0.215503
1.6855e+09,0.0439056,-0.000457043,-0.00257217,0.999032,-0.018692,-0.0323441,0.217968
1.6855e+09,0.0416398,0.00475883,-0.00605436,0.999103,-0.0176553,-0.033069,0.215366
1.6855e+09,0.0405735,0.00830889,-0.00906365,0.999101,-0.0152726,-0.031306,0.217173
1.6855e+09,0.0378555,0.0265764,-0.0114962,0.998864,-0.0152616,-0.0331713,0.225213
1.6855e+09,0.0344982,0.0527197,-0.0104115,0.997959,-0.0119807,-0.0348853,0.235933
1.6855e+09,0.0292098,0.0897927,-0.00830002,0.995497,-0.0117352,-0.0333828,0.237225
1.6855e+09,0.0201526,0.118099,-0.00642012,0.992777,-0.0160796,-0.0318471,0.232139
1.6855e+09,0.0139884,0.138622,-0.00435209,0.990237,-0.0153403,-0.0294253,0.228814
1.6855e+09,0.00823232,0.159104,-0.00329743,0.987222,-0.0194722,-0.0278417,0.226265
1.6855e+09,0.00396245,0.176515,-0.00296922,0.984286,-0.0225979,-0.0266004,0.225111
1.6855e+09,0.00181933,0.190648,-0.00213146,0.981655,-0.0246697,-0.0263891,0.221253
1.6855e+09,-0.00198842,0.203763,-0.000419112,0.979018,-0.0223572,-0.0254655,0.22455
1.6855e+09,-0.00401837,0.215886,0.000610686,0.97641,-0.0212701,-0.024105,0.220525
1.6855e+09,-0.00576903,0.223429,0.00104938,0.974703,-0.0213343,-0.0237,0.217632
1.6855e+09,-0.00452907,0.224273,0.000388474,0.974516,-0.019462,-0.0237179,0.213199
1.6855e+09,-0.00147612,0.214273,-0.000855541,0.976772,-0.0240061,-0.0256048,0.202097
1.6855e+09,0.00141293,0.188742,-0.00202497,0.982024,-0.0258019,-0.0267467,0.195549
1.6855e+09,0.0030451,0.156294,-0.00191154,0.987704,-0.0295463,-0.0278627,0.188986
1.6855e+09,0.00496251,0.124982,-0.0012259,0.992146,-0.0301388,-0.0283583,0.190843
1.6855e+09,0.00978583,0.09734,-7.34233e-05,0.995203,-0.0364184,-0.029918,0.194048
1.6855e+09,0.0135922,0.0688539,0.00252322,0.997531,-0.0382433,-0.0299352,0.195808
1.6855e+09,0.0174402,0.0480015,0.00451534,0.998685,-0.0432093,-0.0296071,0.208497
1.6855e+09,0.0174064,0.0333565,0.00644352,0.999271,-0.0447311,-0.0294066,0.207427
1.6855e+09,0.0229446,0.0277513,0.00777076,0.999321,-0.0410638,-0.0312588,0.21709
1.6855e+09,0.0298147,0.0216638,0.00498534,0.999308,-0.0403874,-0.029982,0.204562
1.6855e+09,0.0294168,0.0129384,0.00180042,0.999482,-0.0425981,-0.0293112,0.202347
1.6855e+09,0.0300698,0.00155771,-0.000231539,0.999547,-0.0415823,-0.0288977,0.196836
1.6855e+09,0.0287043,-0.00380009,-0.00174985,0.999579,-0.0398613,-0.0285305,0.200313
1.6855e+09,0.0287521,-0.0054643,-0.00331912,0.999566,-0.0384919,-0.0276188,0.197643
1.6855e+09,0.0299626,-0.00865826,-0.0045104,0.999503,-0.0384641,-0.0268136,0.19578
1.6855e+09,0.0306696,-0.0237599,-0.00496302,0.999235,-0.0373472,-0.0270682,0.191235
1.6855e+09,0.0334236,-0.0480251,-0.00346724,0.998281,-0.03558,-0.0283073,0.186778
1.6855e+09,0.0329749,-0.0804005,-0.00272308,0.996213,-0.0316644,-0.0312046,0.182479
1.6855e+09,0.029457,-0.102447,-0.00248275,0.994299,-0.0272941,-0.0328373,0.180964
1.6855e+09,0.0281811,-0.120061,-0.00339357,0.992361,-0.0223768,-0.0335881,0.178599
1.6855e+09,0.0241512,-0.131455,-0.00605045,0.991009,-0.0175277,-0.0313909,0.175609
1.6855e+09,0.0228454,-0.142154,-0.00616153,0.989562,-0.01417,-0.0321361,0.175489
1.6855e+09,0.0199027,-0.154713,-0.00570748,0.987743,-0.0180466,-0.0308698,0.176695
1.6855e+09,0.0154092,-0.163405,-0.00562779,0.986423,-0.0151999,-0.0298072,0.173985
1.6855e+09,0.0135107,-0.170952,-0.00475151,0.985175,-0.0210398,-0.0287755,0.173598
1.6855e+09,0.0124756,-0.173983,-0.00422816,0.984661,-0.0220345,-0.0280806,0.173084
1.6855e+09,0.0114776,-0.175657,-0.00427583,0.984375,-0.0222028,-0.0264383,0.171493
1.6855e+09,0.0102851,-0.175233,-0.0046723,0.984462,-0.0250098,-0.0239895,0.168824
1.6855e+09,0.00974667,-0.168549,-0.00468723,0.985634,-0.0242722,-0.0227887,0.165043
1.6855e+09,0.0142816,-0.148289,-0.00360686,0.988834,-0.0283326,-0.0225178,0.159296
1.6855e+09,0.0213323,-0.12163,-0.00184803,0.992345,-0.0250571,-0.0225225,0.161263
