-0.689751,0.723999, 0.00388623, 0.00738893, 0,0,0, 0.1, 0.1, 0.1, 0.5, 0.5, 0.5
-0.689751,0.723999, 0.00388623, 0.00738893, 0,0,0, 0.1, 0.1, 0.1, 0.5, 0.5, 0.5
-0.689772,0.723978, 0.00386792, 0.00741465, 0.0106017,0.00284702,-0.00163862, 0.0999236, 0.0999899, 0.0999237, 0.492304, 0.499453, 0.49326
-0.689838,0.723915, 0.00391878, 0.00749098, 0.016214,0.00343989,-0.010584, 0.0998817, 0.0999733, 0.0998988, 0.477032, 0.499217, 0.484757
-0.689865,0.723887, 0.00397688, 0.00753765, 0.027762,0.000460586,-0.0143545, 0.0998562, 0.0999368, 0.0998839, 0.465637, 0.498593, 0.481759
-0.689935,0.723821, 0.00399354, 0.00752178, 0.0319484,-0.00186955,-0.0151771, 0.0998328, 0.0999042, 0.0998742, 0.457342, 0.496122, 0.479931
-0.689923,0.723832, 0.00397967, 0.00756808, 0.0421046,-0.00391049,-0.0151305, 0.0998104, 0.0998705, 0.0998646, 0.452066, 0.495846, 0.479478
-0.689921,0.723833, 0.00397915, 0.00768563, 0.0611586,-0.00282414,-0.0151497, 0.0997918, 0.0998479, 0.0998565, 0.44615, 0.495819, 0.478683
-0.689928,0.723825, 0.0039957, 0.00779711, 0.0815888,-0.00495773,-0.0145085, 0.0997693, 0.0998341, 0.0998368, 0.436824, 0.495727, 0.478621
-0.689945,0.723808, 0.00400069, 0.00781783, 0.0880493,-0.00680477,-0.0157216, 0.0997653, 0.0998226, 0.0998314, 0.429311, 0.495112, 0.478032
-0.689946,0.723807, 0.00402749, 0.00789821, 0.102799,-0.01276,-0.0174635, 0.0997629, 0.0998161, 0.09983, 0.424315, 0.494294, 0.476377
-0.689949,0.723803, 0.00404232, 0.00798516, 0.121994,-0.0164909,-0.0184038, 0.0997603, 0.0998135, 0.0998253, 0.420192, 0.494149, 0.474467
-0.689988,0.723764, 0.0040772, 0.0080717, 0.150036,-0.00571189,-0.0199958, 0.0997536, 0.0998016, 0.0998104, 0.416125, 0.493425, 0.471644
-0.690019,0.723734, 0.00416748, 0.00810869, 0.179089,0.00382186,-0.0227891, 0.0997332, 0.099792, 0.0998008, 0.411598, 0.492517, 0.470225
-0.690145,0.723613, 0.00425538, 0.00810204, 0.165556,0.00292482,-0.0247929, 0.099682, 0.0997488, 0.099791, 0.408341, 0.49219, 0.469351
-0.690181,0.723577, 0.00439949, 0.0081954, 0.159015,0.00773148,-0.0285573, 0.0996177, 0.0996756, 0.0997828, 0.407534, 0.491775, 0.46679
-0.69022,0.723538, 0.00453753, 0.00830509, 0.165715,0.0161903,-0.0343262, 0.0995227, 0.0995747, 0.099761, 0.406997, 0.49114, 0.459942
-0.690267,0.723491, 0.00463684, 0.00843079, 0.177345,0.0266481,-0.0361554, 0.0994459, 0.0994794, 0.0997487, 0.405344, 0.489923, 0.454764
-0.690321,0.723437, 0.00472089, 0.00857219, 0.186959,0.0407487,-0.0374374, 0.0993792, 0.0993821, 0.0997179, 0.402301, 0.485292, 0.450243
-0.690325,0.723431, 0.00473465, 0.00873537, 0.198444,0.0750277,-0.0388405, 0.099323, 0.0992183, 0.0996046, 0.398975, 0.464806, 0.440685
-0.690485,0.723277, 0.00476359, 0.00887836, 0.212747,0.14753,-0.0350091, 0.0992835, 0.0989605, 0.0993623, 0.396773, 0.41478, 0.418065
-0.690676,0.723094, 0.00476969, 0.00889622, 0.22177,0.191567,-0.027985, 0.0992497, 0.0986791, 0.0990402, 0.39413, 0.352112, 0.387246
-0.690611,0.723157, 0.00477597, 0.00887064, 0.224017,0.201086,-0.0200237, 0.0992203, 0.0985253, 0.0988491, 0.390991, 0.308648, 0.366527
-0.690599,0.723167, 0.00480402, 0.00886046, 0.223445,0.200979,-0.0171569, 0.0992069, 0.0984327, 0.0987417, 0.388493, 0.282576, 0.356982
-0.690576,0.72319, 0.00483435, 0.00884923, 0.222029,0.200174,-0.0145364, 0.099194, 0.0983491, 0.0986454, 0.386191, 0.266892, 0.353098
-0.690577,0.723188, 0.00484571, 0.0088634, 0.218661,0.195085,-0.0176847, 0.0991872, 0.0982856, 0.0985742, 0.384643, 0.25739, 0.350981
-0.690578,0.723187, 0.00485468, 0.00890582, 0.215097,0.190856,-0.0259157, 0.0991782, 0.0982478, 0.0985285, 0.383545, 0.251709, 0.346441
-0.690604,0.723162, 0.00484836, 0.00895043, 0.212859,0.190095,-0.0331582, 0.0991582, 0.0982025, 0.0984724, 0.382454, 0.247798, 0.337949
-0.690615,0.72315, 0.00482999, 0.00902592, 0.210345,0.189475,-0.0427805, 0.0991339, 0.098172, 0.0984337, 0.381556, 0.24494, 0.324397
-0.690661,0.723105, 0.00478312, 0.00912354, 0.206654,0.189154,-0.0520183, 0.0990986, 0.0981591, 0.0984122, 0.380494, 0.242564, 0.305678
-0.690724,0.723044, 0.00470393, 0.00922789, 0.201853,0.189037,-0.0561163, 0.0990524, 0.0981516, 0.0983928, 0.379373, 0.240296, 0.282166
-0.690831,0.722941, 0.00456039, 0.00940268, 0.193641,0.195413,-0.0622977, 0.0990051, 0.0981096, 0.0983354, 0.37765, 0.236703, 0.254142
-0.69094,0.722835, 0.0043892, 0.00957687, 0.17887,0.208517,-0.0569081, 0.0989642, 0.0979546, 0.0981578, 0.374095, 0.227936, 0.224011
-0.691104,0.722677, 0.0042977, 0.00974339, 0.160535,0.227893,-0.0467998, 0.0989413, 0.0977168, 0.0978927, 0.368424, 0.211974, 0.196505
-0.69112,0.722661, 0.0042784, 0.0097934, 0.151016,0.236847,-0.0358452, 0.0989309, 0.0975165, 0.0976705, 0.361957, 0.191996, 0.175321
-0.690983,0.722791, 0.00431838, 0.00982428, 0.148818,0.238944,-0.0317429, 0.098921, 0.0973343, 0.0974803, 0.356977, 0.172535, 0.159679
-0.690865,0.722903, 0.00435722, 0.00988347, 0.153302,0.231632,-0.0295408, 0.0989038, 0.0971519, 0.0973041, 0.353492, 0.155401, 0.14833
-0.690835,0.722931, 0.00434249, 0.00995711, 0.161592,0.218525,-0.0303736, 0.0988643, 0.0969889, 0.0971687, 0.35108, 0.14148, 0.140571
-0.690828,0.722937, 0.00428754, 0.00999734, 0.169373,0.20635,-0.0318303, 0.098775, 0.096879, 0.0971285, 0.349464, 0.131431, 0.136273
-0.69094,0.722831, 0.00433681, 0.00992421, 0.174309,0.19232,-0.0330515, 0.0986166, 0.096765, 0.0971212, 0.349167, 0.125465, 0.134481
-0.691025,0.722751, 0.00455268, 0.00975569, 0.171881,0.186456,-0.0330716, 0.0983747, 0.0966019, 0.0970993, 0.348914, 0.121858, 0.133729
-0.691025,0.722752, 0.00474132, 0.0095663, 0.170232,0.183872,-0.033114, 0.0981114, 0.0963979, 0.0970653, 0.348333, 0.118609, 0.133453
-0.691035,0.722743, 0.00491319, 0.00938741, 0.1684,0.182414,-0.0333511, 0.0978426, 0.0962124, 0.097035, 0.347577, 0.115869, 0.133364
-0.691075,0.722706, 0.00516269, 0.00918594, 0.166253,0.181115,-0.0343088, 0.0975506, 0.0960554, 0.0970258, 0.346716, 0.113686, 0.133156
-0.691117,0.722667, 0.00542908, 0.00895244, 0.163745,0.1805,-0.0358402, 0.0972389, 0.0959053, 0.0970154, 0.345763, 0.111983, 0.13251
-0.691143,0.722643, 0.00561641, 0.00876162, 0.16183,0.179782,-0.0374045, 0.0969282, 0.0957603, 0.0969976, 0.344895, 0.110532, 0.131448
-0.691158,0.722629, 0.00578951, 0.00860464, 0.160335,0.179339,-0.0387245, 0.0966398, 0.0955895, 0.0969388, 0.344257, 0.109117, 0.13039
-0.691093,0.722692, 0.00591016, 0.00850911, 0.159987,0.178631,-0.039461, 0.0963798, 0.0953227, 0.0967692, 0.343912, 0.10734, 0.129705
-0.691041,0.722741, 0.00606704, 0.00843657, 0.159845,0.178291,-0.039864, 0.0961522, 0.0950008, 0.096523, 0.343536, 0.105027, 0.129324
-0.691079,0.722704, 0.0062865, 0.00827391, 0.158592,0.179577,-0.0406514, 0.0959452, 0.0947949, 0.0963809, 0.342978, 0.102529, 0.128881
-0.691084,0.7227, 0.0064692, 0.00814445, 0.157852,0.1802,-0.0415333, 0.0957528, 0.0946749, 0.0963133, 0.342354, 0.1003, 0.128141
