0, 0
0, 1.06525
0, 0.0124483
0, -nan
0, -nan
0, 7.25503e-158
0, 0.0180792
0, 0.622345
0, -nan
0, 0.119833
0, -nan
0, 1.13771e-06
0, -nan
0, -nan
0, 0.00207315
0, -nan
0, -nan
0, -nan
0, 0.00139978
0, -nan
0, -nan
0, 3.03044e-155
0, -nan
0, 135.703
0, 0.0192506
0, 135.703
0, 1.84222
0, -nan
0, -nan
0, -nan
0, 3.95377e-155
0, 138.477
0, 3.95377e-155
0, -nan
0, 138.061
0, -nan
0, 0.0108216
0, 0.999963
0, 6.13093
0, 0.999963
0, 0.0883884
0, 0.999963
0, 1.22813
0, 0.00927984
0, 0.108962
0, 0.00803339
0, 0.00725298
0, 0.00647606
0, 135.522
0, 135.522
0, 0.249224
0, -nan
0, -nan
0, -nan
0, 0.00627695
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 0.00627695
0, 0
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 2.16178e-155
0, 0
0, 139.533
0, 0.00583122
0, -nan
0, 0.160054
0, -nan
0, 0
0, 0.0447092
0, -nan
0, 0.00689789
0, -nan
0, 0.00697918
0, -nan
0, 0.00693365
0, 3.17248
0, 0
0, 5.89737
0, 0.160054
0, -nan
0, 0.160054
0, 3.21221e+133
0, 0.160054
0, -nan
0, 2.16178e-155
0, 0
0, -nan
0, 0
0, 2.16178e-155
0, 0
0, -nan
0, 0
0, 19.392
0, 0
0, 1.18102
0, 1.52085e-156
0, 1.26881e-154
0, 0.00234421
0, 0.00275965
0, 0.00319904
0, 0.00363568
0, 0.0040802
0, 0.00453837
0, -nan
0, -nan
0, 2.16178e-155
0, -nan
0, 2.16178e-155
0, 3.08875
0, 0
0, 3.08875
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 4.18458e-155
0, 1.96808
0, -nan
0, 0
0, -nan
0, -nan
0, 0.296597
0, -nan
0, 138.129
0, 0
0, 0.25388
0, 138.129
0, 139.237
0, 17.779
0, 0.400947
0, 134.042
0, 0.00412965
0, 2.16178e-155
0, 0.000115877
0, 0.00333524
0, 185364
0, -nan
0, -nan
0, -nan
0, 2.16178e-155
0, 0
0, -nan
0, 181.019
0, -nan
0, 2.16178e-155
0, 0
0, -nan
0, 2.16178e-155
0, 0
0, -nan
0, -nan
0, -nan
0, 0.000807227
0, 0
0, -nan
0, 0.212938
0, -nan
0, 0
0, -nan
0, 0.314631
0, 0.00339218
0, 0.00347497
0, 0.00353706
0, 0.00345957
0, 0.00302898
0, 0.002217
0, 0
0, 2.16178e-155
0, 0
0, 1.55752
0, 4.74038e+153
0, 2.33196e-155
0, -nan
0, -nan
0, -nan
0, -nan
0, 132.775
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.102207
0, -nan
0, 57.3121
0, 1.413e-154
0, 0.00339578
0, 1.15652e-154
0, -nan
0, 0.47758
0, 0.00181228
0, 0.495881
0, -nan
0, -nan
0, 0
0, 129.467
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, 0
0, 0
0, -nan
0, 1.99433
0, 0.0195923
0, -nan
0, 0.239057
0, -nan
0, 0
0, -nan
0, 1.73727
0, 0
0, 1.89758e-155
0, -nan
0, 0.138355
0, 0
0, 0
