0, 0, 0, 0.0316228, 0.0316228, 0.0316228
-0.00435996, -0.0145631, 0.0655604, 0.154667, 0.154666, 0.0350014
-0.0140232, -0.04441, 0.160249, 0.171562, 0.171041, 0.0359957
-0.0183167, -0.0260677, 0.162183, 0.178789, 0.175504, 0.0371179
0.0047776, -0.0221129, 0.158477, 0.180172, 0.173159, 0.0383587
0.0215918, -0.0162163, 0.195224, 0.178588, 0.168967, 0.0396833
0.0314743, -0.00328583, 0.192093, 0.173743, 0.163013, 0.0410143
0.0379717, 0.00328823, 0.199929, 0.170216, 0.158264, 0.0423772
0.038751, 0.00561917, 0.205917, 0.169712, 0.15553, 0.0438528
0.0306942, 0.00199205, 0.228303, 0.170399, 0.155449, 0.0453287
0.0151798, 0.000186068, 0.243553, 0.17106, 0.157153, 0.0467265
0.00476424, 0.00428263, 0.254419, 0.172166, 0.159751, 0.0480497
0.0109264, 0.00286006, 0.242763, 0.173015, 0.161914, 0.0492852
0.0191416, -0.000931234, 0.180776, 0.17307, 0.162989, 0.0505377
0.0277219, 0.00713459, 0.0602367, 0.170973, 0.162274, 0.0517155
0.0312154, 0.00988276, -0.0141011, 0.168387, 0.162338, 0.0525535
0.0175934, 0.0118647, -0.0367093, 0.164929, 0.162901, 0.0525527
-0.00637538, 0.00984212, -0.0329669, 0.162761, 0.163115, 0.052166
-0.0166814, -0.0110094, -0.0530823, 0.160801, 0.162035, 0.0515551
-0.0230055, -0.0244558, -0.0789082, 0.159197, 0.162521, 0.0514241
-0.0217089, -0.0403096, -0.120053, 0.156679, 0.168613, 0.052495
-0.0155354, -0.0577522, -0.127872, 0.154807, 0.182964, 0.05438
-0.011673, -0.0535003, -0.111217, 0.154199, 0.201258, 0.0564556
-0.0176401, -0.0535922, -0.111704, 0.153641, 0.219598, 0.0586051
-0.0151031, -0.0431788, -0.0976864, 0.153826, 0.237093, 0.0607497
-0.0133382, -0.0256183, -0.0708093, 0.153662, 0.251421, 0.0628922
-0.0200403, -0.0184472, -0.0642277, 0.151589, 0.258261, 0.0650357
-0.019692, -0.00763462, -0.0655027, 0.148241, 0.258074, 0.0671452
-0.0135301, -0.000457714, -0.0444149, 0.143645, 0.250762, 0.0691816
-0.00749293, 0.00105652, -0.0121212, 0.137821, 0.23547, 0.0710254
-0.000760686, 0.0116198, 0.0285819, 0.130671, 0.212911, 0.0724643
-8.14806e-05, 0.0293016, 0.0637418, 0.122912, 0.183672, 0.0727541
-0.0015678, 0.0287995, 0.0904571, 0.11628, 0.152252, 0.0703453
-0.00600499, 0.0217713, 0.079839, 0.111252, 0.125875, 0.064609
-0.00183891, 0.00962611, 0.0630908, 0.108275, 0.108664, 0.0572415
-0.00510388, 0.00418964, 0.0717566, 0.106624, 0.0993519, 0.0501604
-0.00669445, -0.0120075, 0.0640919, 0.106191, 0.0954362, 0.0441955
-0.00834194, -0.0234426, 0.0474505, 0.105919, 0.0951086, 0.0396326
-0.00909547, -0.0279642, -0.01155, 0.105094, 0.0963745, 0.0364638
0.0102872, -0.0244373, -0.00190124, 0.104581, 0.0989168, 0.0342775
0.000656083, -0.0235199, 0.00568127, 0.104022, 0.101096, 0.0326223
0.00387251, -0.0165934, 0.00149825, 0.102325, 0.103202, 0.0313459
0.00435166, -0.0116902, -0.015596, 0.100167, 0.104969, 0.0303632
-0.0029089, -0.0066078, -0.0241592, 0.0975801, 0.105943, 0.0296397
0.00187686, -0.00680745, -0.0142794, 0.0951208, 0.106019, 0.0290927
0.00141159, -0.00456105, 0.00113984, 0.0920687, 0.105425, 0.0286824
-0.0016157, 0.00471358, 0.0356634, 0.0883494, 0.105113, 0.0283933
0.00985702, 0.0283011, 0.0673931, 0.0834572, 0.105707, 0.0282708
0.00858822, 0.030784, 0.0539595, 0.0797245, 0.106962, 0.028333
0.0095595, 0.0288469, 0.0139113, 0.0760904, 0.108172, 0.0285546
0.00557341, 0.0232398, 0.00328179, 0.0728218, 0.109104, 0.0288911
0.000299589, 0.0151685, -0.0107736, 0.0696826, 0.109285, 0.029338
0.0053908, -0.00120715, -0.0019445, 0.0670802, 0.108855, 0.029858
-0.0122912, -0.0101017, -0.00919879, 0.0642228, 0.107737, 0.0304523
-0.0061548, -0.0149876, -0.00585286, 0.0618076, 0.105798, 0.0311368
-0.0117228, -0.0173247, -0.00751922, 0.0601837, 0.103158, 0.031849
-0.0155628, -0.0155619, -0.0056589, 0.0598944, 0.099824, 0.0325738
-0.0164683, -0.0118044, -0.00856361, 0.0612723, 0.095928, 0.0332866
-0.0163266, -0.00914944, -0.0210665, 0.0643361, 0.0915741, 0.0339629
-0.0115829, 0.00289576, -0.0329739, 0.0697326, 0.0866965, 0.0345485
-0.00742112, 0.00431185, -0.0500688, 0.0758221, 0.080942, 0.0347838
-0.00717318, -0.00948844, -0.0339003, 0.0814037, 0.0748291, 0.0344451
-0.0039224, -0.0288094, -0.0224746, 0.0866056, 0.0688224, 0.0335745
0.00129538, -0.0293312, -0.0287684, 0.0931957, 0.0633103, 0.032189
0.00447358, -0.00739354, -0.0358519, 0.101523, 0.0586514, 0.0306111
0.0117304, -0.00422831, -0.0131578, 0.106584, 0.0552119, 0.0291103
0.0150118, 0.00880748, 0.0117426, 0.111339, 0.0529028, 0.0279774
0.0107033, 0.00746469, -0.00665921, 0.112315, 0.0512158, 0.0270738
0.0126171, 0.00745896, -0.0414026, 0.111777, 0.0498288, 0.0262527
0.00430594, -0.00552912, -0.065335, 0.108665, 0.0489203, 0.0254063
