-0.00312606, -0.0319589, -0.0836242, 0.0996234, 0.048333, 0.0236054
-0.00745095, -0.042028, -0.0911506, 0.09518, 0.0485275, 0.0226598
0.000949815, -0.0292965, -0.0619244, 0.0925354, 0.0489892, 0.0217422
-0.00668287, -0.0160639, -0.0592922, 0.0893744, 0.049703, 0.0208658
0.00230056, -0.0125094, -0.0533941, 0.0853417, 0.0504309, 0.0200056
6.95644e-05, -0.00352749, -0.0459571, 0.0816572, 0.051317, 0.0192083
-4.48375e-05, 0.00339409, -0.0181857, 0.0779, 0.0522173, 0.0184635
-0.00356273, 0.0167147, -0.0150639, 0.0745663, 0.0528994, 0.0178078
-0.0066454, 0.013787, -0.02327, 0.0704087, 0.0533972, 0.0172265
-0.00494665, -0.00104274, -0.0274164, 0.0658764, 0.0537791, 0.0167228
-0.0119437, 0.00131922, -0.0143332, 0.0625332, 0.0541029, 0.016322
-0.0169521, 0.0252654, 0.0473893, 0.0604905, 0.0542282, 0.0160175
-0.0255253, 0.0448863, 0.116718, 0.0583927, 0.053822, 0.0157876
-0.0286939, 0.0563379, 0.144691, 0.0560728, 0.0526967, 0.0156057
-0.0193399, 0.0576308, 0.142404, 0.0535508, 0.0510798, 0.0154411
-0.0166961, 0.0414832, 0.112713, 0.0506748, 0.0493678, 0.0152827
-0.0227486, 0.0142408, 0.0472105, 0.0478851, 0.0477978, 0.015136
-0.0265482, -0.0221634, 0.0129704, 0.0455619, 0.0466179, 0.0150083
0.00499698, -0.0542231, 0.028894, 0.0441251, 0.0456335, 0.0148789
0.00990026, -0.0438325, 0.059802, 0.0436468, 0.0449458, 0.0147292
0.0257108, -0.0174987, 0.0835975, 0.0434291, 0.0443132, 0.0145584
0.00727587, 0.00871707, 0.0762777, 0.0432124, 0.0437553, 0.0143902
0.0107944, 0.0127098, 0.0658407, 0.0428742, 0.0432135, 0.014208
0.006601, 0.0167092, 0.052247, 0.0426163, 0.0428341, 0.0140211
0.00797996, 0.00949544, 0.0483732, 0.0424251, 0.042653, 0.0138496
-0.000328301, 0.00468624, 0.0342644, 0.042298, 0.0427311, 0.0137109
-0.00192485, 0.000274401, 0.0261634, 0.042231, 0.042994, 0.0136169
-0.0117898, -0.000195171, 0.000260794, 0.0421193, 0.0434389, 0.0135934
-0.0155444, 0.00352756, -0.00509883, 0.0420284, 0.0439796, 0.0136467
-0.00563287, 0.0133139, 0.0056366, 0.0419517, 0.0444555, 0.0137817
-0.0146973, 0.00576061, 0.00879094, 0.0418889, 0.0450217, 0.0139892
-0.00263726, -0.0037292, 0.00234842, 0.0417994, 0.0452776, 0.0142346
-0.00151419, -0.0117656, -0.0199769, 0.0416664, 0.0453619, 0.0145027
0.00114344, -0.0348386, -0.0511274, 0.041549, 0.0451089, 0.0147171
0.0082499, -0.0543132, -0.071459, 0.0414545, 0.0446244, 0.0148609
0.00894764, -0.0546428, -0.0876184, 0.0413398, 0.044078, 0.014941
0.00639795, -0.0342658, -0.0647707, 0.0414918, 0.0436199, 0.0149746
-0.000568354, -0.0176374, -0.0341049, 0.0419059, 0.0432817, 0.0149653
0.00345785, -0.00934232, -0.00134452, 0.0424087, 0.0429507, 0.0149442
-0.000621288, -0.0118602, -0.00358822, 0.0427005, 0.0426328, 0.0149497
0.000986592, -0.00487437, 0.0211174, 0.0433113, 0.0423949, 0.0150289
0.000249916, -0.00109453, 0.0402468, 0.0438944, 0.0422266, 0.0152114
0.00538836, -0.000322904, 0.0563808, 0.044433, 0.0420832, 0.0155025
0.010264, -0.00487114, 0.0492626, 0.044778, 0.0419644, 0.0158965
0.0157538, -0.00464264, 0.0421487, 0.0452958, 0.0419005, 0.0163909
0.012943, -0.00687331, 0.0345467, 0.0457528, 0.0419972, 0.0169723
0.0151086, -0.0106567, 0.0298102, 0.0461441, 0.0420774, 0.0176139
0.0192749, -0.0085949, 0.0163458, 0.0466573, 0.0421327, 0.0183228
0.0212364, -0.00775911, 0.0187724, 0.0471185, 0.0423083, 0.0190831
0.0259385, -0.00203643, 0.0222294, 0.0476822, 0.0424778, 0.019885
0.0257991, -0.000110359, 0.0247261, 0.048027, 0.0427949, 0.0207339
0.0183896, -0.00189264, 0.0160926, 0.0481073, 0.0433448, 0.0216319
0.027016, 0.00173165, 0.027146, 0.0483593, 0.0436243, 0.0225288
0.0137244, 0.00348796, 0.00858603, 0.0483473, 0.0445135, 0.0234858
0.000564542, 0.000373529, -0.0257202, 0.0479588, 0.0454908, 0.0243704
-0.0152405, -0.00236978, -0.0480087, 0.0474202, 0.0467136, 0.0250242
-0.0147259, -0.00655463, -0.0603079, 0.0466644, 0.0473548, 0.0251849
-0.0105144, -0.0168214, -0.0861437, 0.0455854, 0.0477562, 0.0247952
-0.00696197, -0.0225776, -0.115424, 0.044681, 0.0481105, 0.023905
0.00458195, -0.027433, -0.114702, 0.0439964, 0.0481794, 0.0226062
0.0136775, -0.0275851, -0.0674421, 0.0437452, 0.0484577, 0.0213514
0.00526741, -0.0277866, -0.078063, 0.0434711, 0.0491215, 0.0202647
0.0147164, -0.0251221, -0.0830553, 0.0433962, 0.0488927, 0.0192322
0.0198002, -0.0257987, -0.116257, 0.0432622, 0.0486099, 0.0182658
0.0172477, -0.0189885, -0.0859686, 0.043571, 0.0487341, 0.0173632
0.0131187, -0.0175045, -0.0772002, 0.0437364, 0.0487011, 0.016532
0.015521, -0.0130889, -0.0805681, 0.0439823, 0.0482214, 0.0157416
0.0122584, 0.000145403, -0.0718085, 0.0445072, 0.0478984, 0.0150113
0.00571862, 0.0042216, -0.0450545, 0.0448368, 0.0476384, 0.0143196
-0.0031695, 0.00331463, -0.0117711, 0.0450373, 0.0473792, 0.0136772
-0.015463, -0.00053266, 0.0258769, 0.0451179, 0.0471434, 0.0131038
-0.015154, 0.00324547, 0.097345, 0.0452961, 0.0464711, 0.0125933
-0.0172392, 0.000712405, 0.129777, 0.0450121, 0.0457765, 0.0121951
-0.0241228, -0.0153092, 0.130235, 0.0442649, 0.0451645, 0.0118876
-0.0250804, -0.0305281, 0.122142, 0.0435006, 0.0443666, 0.0116338
-0.0222449, -0.0397489, 0.133031, 0.0428913, 0.0435883, 0.0114253
-0.0208677, -0.0385964, 0.142261, 0.0424145, 0.0429284, 0.011261
-0.0269756, -0.0315573, 0.120032, 0.0419498, 0.0424515, 0.0111489
-0.0240066, -0.0223449, 0.101254, 0.0415626, 0.0418662, 0.0110611
-0.0142067, -0.00987281, 0.086056, 0.0412668, 0.041272, 0.0109949
-0.00597556, 0.00474057, 0.0943881, 0.0411116, 0.0408771, 0.010956
0.00185698, 0.0143292, 0.0868398, 0.040931, 0.040556, 0.0109498
0.00831787, 0.0134072, 0.0657353, 0.0406709, 0.0403084, 0.0109846
-0.00124606, 0.00698626, 0.014925, 0.0403761, 0.0401595, 0.0110741
-0.00213226, 0.00580426, 0.00798411, 0.0402872, 0.0400783, 0.0111634
-0.00243312, 0.00517747, -0.0061501, 0.0402288, 0.0400095, 0.0112774
-0.0114262, -0.00671621, -0.0116253, 0.0401734, 0.0400349, 0.0114204
0.0026989, -0.0108173, 0.00226377, 0.0402376, 0.0399821, 0.0115592
-0.00401716, 0.000817839, -0.0182146, 0.0402775, 0.0399792, 0.0117597
-0.000838333, 0.0051697, -0.0322772, 0.0403195, 0.0399455, 0.0119734
0.00160277, 0.0124564, -0.0169804, 0.0404392, 0.0399887, 0.0122126
-0.0114932, 0.00576546, -0.0145774, 0.0404948, 0.0401278, 0.0125042
-0.00471338, 0.00857014, -0.0108843, 0.0405655, 0.0401292, 0.0127715
-0.0233181, 0.00472964, -0.0457176, 0.0405279, 0.0403181, 0.0130888
-0.0383261, -0.00299014, -0.128092, 0.0403308, 0.0404223, 0.013344
-0.0299234, -0.00629847, -0.158701, 0.0401743, 0.0402812, 0.0134222
-0.0203282, -0.00307929, -0.151336, 0.0400427, 0.0402258, 0.0133574
-0.0130147, -0.0068422, -0.1496, 0.0399197, 0.0401876, 0.0131911
-0.00394881, -0.0148958, -0.166305, 0.0397911, 0.0400797, 0.0129358
0.00161255, -0.0159293, -0.159758, 0.0397162, 0.040076, 0.012585
0.00704379, -0.0119445, -0.119276, 0.0397463, 0.0401517, 0.012172
0.00889393, -0.00521556, -0.0746642, 0.0398404, 0.0402808, 0.0117308
0.00969206, -0.00484784, -0.0467607, 0.0399728, 0.0403754, 0.0113068
0.00725875, -0.00210648, -0.042914, 0.0400784, 0.0404424, 0.0109177
0.00623415, 0.000555415, -0.0376271, 0.0402136, 0.0404768, 0.0105633
0.000523843, 0.0037986, 0.00183153, 0.040439, 0.0406183, 0.0102528
-0.0101951, 0.00478785, 0.0653264, 0.0407092, 0.0408438, 0.00999786
-0.00817382, 0.00182183, 0.146828, 0.0409578, 0.0409036, 0.00979902
0.00309339, -0.000254105, 0.171174, 0.0409713, 0.0407251, 0.00966848
0.000598522, -0.00375064, 0.170753, 0.0408527, 0.040606, 0.00959589
0.00235851, -0.00550811, 0.164213, 0.0406761, 0.0404284, 0.00954666
0.00809375, -0.010521, 0.141538, 0.0404618, 0.0402013, 0.00950957
0.0165212, -0.0091326, 0.131649, 0.0402572, 0.0400343, 0.0094795
0.0111746, -0.00542813, 0.0917348, 0.040005, 0.0398438, 0.00946655
0.00656293, -0.0062036, 0.0539169, 0.039819, 0.0396736, 0.00947241
0.0065104, -0.00153356, 0.0334173, 0.0396944, 0.0395556, 0.00949766
0.00255322, -0.000751337, 0.0325093, 0.0396632, 0.0395012, 0.00955346
0.00630331, 0.000787803, 0.0412174, 0.0396866, 0.0394816, 0.00963505
0.00344548, 0.00641095, 0.0389121, 0.0397038, 0.0394504, 0.00975025
-0.001144, 0.00219825, 0.0164167, 0.0397222, 0.0393977, 0.00991308
-0.00940796, 0.00111796, -0.0197117, 0.0397111, 0.0393516, 0.0101126
-0.0208007, -0.00464527, -0.0619126, 0.039696, 0.0393531, 0.0103388
-0.0298405, 0.00254453, -0.108843, 0.0395974, 0.0393676, 0.0105415
-0.0303692, 0.00782037, -0.144625, 0.0394942, 0.0393324, 0.0106925
-0.0169185, 0.00601355, -0.145412, 0.0394407, 0.0392212, 0.0107625
-0.000969378, 0.0127828, -0.176278, 0.0392979, 0.0390513, 0.0107528
0.00338432, 0.0178442, -0.20141, 0.039165, 0.0389878, 0.01069
0.0198242, 0.0109448, -0.164993, 0.0391664, 0.0390103, 0.0105605
0.0213934, 0.00757133, -0.142054, 0.0391697, 0.0390818, 0.0103963
0.0293196, 0.00262579, -0.120152, 0.0392076, 0.0391398, 0.0101913
0.029485, -0.00433565, -0.0789509, 0.0393334, 0.039274, 0.00998261
0.01801, 0.00102018, -0.0327626, 0.0394756, 0.0394727, 0.00978258
0.00380447, -0.00388802, 0.0235173, 0.0396753, 0.039746, 0.00961219
-0.0131537, 0.0017668, 0.123873, 0.0399576, 0.0401758, 0.0094705
-0.00467015, 0.0131079, 0.235067, 0.0402473, 0.0403234, 0.00936262
0.00311232, 0.0116631, 0.27038, 0.0402928, 0.0402866, 0.00930844
0.0204744, 0.00700226, 0.255942, 0.0401786, 0.0400901, 0.00927944
0.0245871, 0.00642646, 0.15398, 0.0398635, 0.0397764, 0.00927248
0.0355681, 0.00617278, 0.0602891, 0.0395795, 0.0394993, 0.00927636
0.0316293, 0.0143852, 0.00820409, 0.0394195, 0.0393281, 0.00928976
0.0313081, 0.027348, -0.00655648, 0.0394004, 0.0392542, 0.00930542
0.0708666, 0.0686884, 0.00241574, 0.0398594, 0.0394456, 0.00929017
0.130494, 0.106441, -0.02619, 0.0405985, 0.0403691, 0.00927221
0.201367, 0.0984432, -0.00881673, 0.040458, 0.0426593, 0.00927608
0.224457, 0.0586779, -0.00506853, 0.0397741, 0.0437071, 0.00931479
0.2273, 0.00893046, -0.0223815, 0.0395645, 0.0439751, 0.00936316
0.213107, -0.040641, -0.0588058, 0.0401524, 0.0436503, 0.00940999
0.199662, -0.0983587, -0.0257702, 0.0419547, 0.0437449, 0.00945169
0.166775, -0.108638, -0.00530752, 0.0430112, 0.0434153, 0.00945061
0.134715, -0.0903807, 0.000954689, 0.0434327, 0.0435386, 0.00942157
0.0769698, -0.0519622, 0.0294881, 0.0435367, 0.0438583, 0.00938461
0.0119378, 0.000403431, 0.00655632, 0.0437195, 0.0449437, 0.00933649
-0.0387289, 0.0402478, -0.011608, 0.0443107, 0.0465375, 0.00929773
-0.0886849, 0.084902, 0.0364997, 0.0451601, 0.0485061, 0.00926626
-0.162694, 0.103216, 0.0324593, 0.0456521, 0.0513779, 0.00926035
-0.23342, 0.0596618, -0.00820776, 0.044768, 0.0541546, 0.00928287
-0.268614, 0.00277944, 0.0121246, 0.0438913, 0.0555748, 0.00930825
-0.2294, -0.0566784, 0.0241243, 0.0434271, 0.0522816, 0.00929771
-0.19875, -0.117461, 0.00460526, 0.043576, 0.0494257, 0.00928552
-0.165107, -0.142301, -0.00363541, 0.0432787, 0.0466747, 0.00924783
-0.12855, -0.163479, 0.0274671, 0.0432274, 0.0443492, 0.00920824
-0.104155, -0.173616, 0.0538713, 0.0430396, 0.0430067, 0.00916725
-0.0935597, -0.184542, 0.0446781, 0.0430699, 0.0425101, 0.0091274
-0.0397017, -0.191587, 0.0087545, 0.0431598, 0.0411251, 0.00907631
-0.0129857, -0.192383, -0.0176339, 0.0432711, 0.0410509, 0.00903936
0.00734035, -0.150855, 0.0031896, 0.0423599, 0.0415405, 0.00899481
0.0217094, -0.143474, -9.92393e-05, 0.0427796, 0.0422557, 0.00896975
0.0130062, -0.149015, -0.0315879, 0.043623, 0.0431503, 0.00895258
0.0100218, -0.122218, -0.0235058, 0.0440581, 0.0441536, 0.00893419
-0.0114628, -0.0914484, -0.0166488, 0.0447737, 0.0453098, 0.00892605
-0.0371145, -0.0611552, -0.0162533, 0.0457841, 0.0465152, 0.0089264
-0.0591884, -0.00938386, 0.0188446, 0.0473891, 0.0477389, 0.00893457
-0.027861, 0.0409757, 0.0514141, 0.0491215, 0.0479004, 0.00895287
-0.0120663, 0.0860821, 0.0295931, 0.050661, 0.0479726, 0.00897847
-0.016797, 0.0817217, 0.0109084, 0.0515559, 0.0477865, 0.00900564
0.00265124, 0.0513024, 0.0167672, 0.0509818, 0.0472226, 0.00903305
0.010864, 0.0385029, 0.0429684, 0.0507992, 0.0466536, 0.00907423
0.0111756, 0.0160887, 0.0163284, 0.0499078, 0.0458761, 0.00911288
0.00320253, -0.00380449, -0.00514046, 0.0489698, 0.045065, 0.00915086
0.00491377, -0.016459, -0.0282038, 0.0481746, 0.0442683, 0.00918558
0.0347576, -0.0381063, -0.0219842, 0.0471183, 0.0437625, 0.00921602
0.0584795, -0.0457509, 0.0221527, 0.0465694, 0.0435549, 0.00925146
0.0784375, -0.0779004, 0.0237257, 0.0453599, 0.0434208, 0.00928289
0.0724531, -0.1018, -0.0118049, 0.0444459, 0.0427116, 0.00932445
0.078545, -0.117988, -0.0330487, 0.0438336, 0.0424482, 0.00938218
0.078752, -0.147438, -0.0572486, 0.0433203, 0.0421208, 0.00943356
0.0818032, -0.169472, -0.0781283, 0.043104, 0.0420059, 0.00948829
0.0944725, -0.138501, -0.0377034, 0.0429863, 0.0424059, 0.00957101
0.102244, -0.146935, 0.0114511, 0.0430174, 0.0428283, 0.00962609
0.0855322, -0.160349, 0.00998768, 0.0430779, 0.0424226, 0.00967566
0.0718564, -0.160912, 0.0280032, 0.0432523, 0.0422645, 0.00974069
0.0671298, -0.135247, 0.01736, 0.0434057, 0.0423776, 0.00982474
0.0575304, -0.123488, -0.0338022, 0.0436182, 0.0423435, 0.00988099
0.050771, -0.0955328, -0.0534469, 0.04413, 0.042525, 0.00993078
0.0497205, -0.0829704, -0.0214617, 0.0446835, 0.0429645, 0.00996193
0.0200865, -0.0451855, 0.00035143, 0.0457308, 0.0431794, 0.0100038
-0.00371181, -0.0315607, 0.000216916, 0.0462636, 0.0436621, 0.0100376
-0.0548212, 0.0148109, -0.00882626, 0.0477173, 0.0446724, 0.0100855
-0.0927507, 0.0354889, -0.0184961, 0.0484459, 0.0458505, 0.0101087
-0.118552, 0.0583827, -0.00601742, 0.0488393, 0.0469474, 0.0101289
-0.158868, 0.085128, 0.034547, 0.0492537, 0.0476675, 0.0101607
-0.167374, 0.0901441, 0.0476025, 0.0478493, 0.0483668, 0.0101674
-0.142012, 0.0761331, 0.0254773, 0.0460736, 0.047257, 0.010159
-0.134735, 0.0446016, 0.0442873, 0.044821, 0.046737, 0.0101205
-0.12851, 0.0129866, 0.0571249, 0.0444963, 0.0461178, 0.0100696
-0.132465, -0.00544926, 0.039907, 0.044458, 0.0457509, 0.0100206
-0.111394, -0.037616, 0.0618211, 0.0451307, 0.0440582, 0.00998718
-0.11507, -0.0500863, 0.0488277, 0.0455938, 0.0431336, 0.00994386
-0.142288, -0.0644411, 0.0489221, 0.0456421, 0.0427409, 0.00989918
-0.164433, -0.0528719, 0.0200061, 0.0446654, 0.04224, 0.0098872
-0.192647, -0.0687875, -0.025587, 0.0447, 0.0420985, 0.0098767
-0.169732, -0.0971619, -0.0346094, 0.0454209, 0.0407459, 0.00988698
-0.135587, -0.082612, 0.00625673, 0.0443334, 0.0400646, 0.00991864
-0.131051, -0.0607004, -0.0122293, 0.0430367, 0.0399356, 0.009938
-0.123256, -0.00966871, -0.0116637, 0.0415406, 0.04004, 0.00998622
-0.110739, 0.0103088, -0.0448754, 0.0411855, 0.0402748, 0.0100275
-0.0754428, 0.0402779, -0.0387242, 0.0413402, 0.0411932, 0.0100841
-0.0834537, 0.0591399, -0.0240855, 0.0418468, 0.0413146, 0.0100983
-0.0854392, 0.0546124, -0.0213259, 0.0420538, 0.0415722, 0.0100958
-0.0785176, 0.0611032, -0.0259635, 0.04249, 0.041985, 0.0101076
-0.053561, 0.101664, -0.0217464, 0.0439106, 0.0428238, 0.0101597
-0.023306, 0.111705, 0.00471816, 0.0445459, 0.0439544, 0.0102013
-0.0107378, 0.105703, 0.0285774, 0.0445802, 0.0444589, 0.010239
-0.011955, 0.107622, 0.0148546, 0.0448202, 0.0442864, 0.0102856
-0.0206208, 0.103083, -0.0173021, 0.0446912, 0.0438164, 0.0103236
-0.0038491, 0.111328, -0.0212065, 0.0450581, 0.0440502, 0.0103894
0.0262172, 0.0972457, -0.0358673, 0.0445426, 0.0446178, 0.0104399
