0, 0, 0, 0.0316228, 0.0316228, 0.0316228
0.00795333, 0.000658272, 0.00300462, 0.123323, 0.123324, 0.033794
0.00151401, 0.0208601, 0.00534604, 0.146726, 0.146547, 0.0346903
-0.00483121, 0.0369788, 0.133766, 0.167359, 0.165976, 0.0357583
-0.000191251, 0.00647616, 0.282245, 0.178862, 0.176464, 0.0368803
0.00734063, -0.032543, 0.370982, 0.180557, 0.177435, 0.0380927
-0.0112034, -0.0423115, 0.486928, 0.179318, 0.175035, 0.0393441
-0.0397156, -0.0290441, 0.603409, 0.173768, 0.172387, 0.0403577
-0.0256177, -0.0253704, 0.623317, 0.170748, 0.170068, 0.0412761
0.00501328, -0.01002, 0.599306, 0.172444, 0.171142, 0.0421722
