1685499866186600208, 0.999302, -0.000359919, 0.0359973, 0.0099915, 0, 0, 0, 0, 0, 0
1685499866652855396, 0.999135, 0.00305894, 0.0409514, 0.00649982, 0.00048698, -0.000386128, 0.00422404, -0.00435996, -0.0145631, 0.0655604
1685499866753687143, 0.999756, 0.00325386, 0.0218179, 0.00139801, 0.000504931, -0.00381899, 0.0147009, -0.0139054, -0.0458209, 0.160471
1685499866854568958, 0.999941, 0.00285044, 0.0101951, 0.00238244, 0.00211324, -0.00771538, 0.0308809, -0.0138376, -0.0305873, 0.162457
1685499866955409050, 0.999891, 0.00208981, 0.0098268, 0.0108523, 0.00452459, -0.00821742, 0.045676, 0.0152574, -0.0256713, 0.158467
1685499867056276798, 0.999808, 0.00112355, 0.00985661, 0.0168832, 0.00640203, -0.00977428, 0.0626253, 0.0303173, -0.0207424, 0.195562
1685499867157110929, 0.999884, 5.71601e-05, 0.0106982, 0.0108625, 0.00888968, -0.0112473, 0.0808185, 0.0385013, -0.00959011, 0.192906
1685499867257980824, 0.999953, -0.000287252, 0.00637223, 0.00735525, 0.0115545, -0.0124219, 0.0981869, 0.0430971, -0.00443318, 0.20098
1685499867358839273, 0.999943, 0.000150013, -0.0028439, 0.0103352, 0.015106, -0.0131563, 0.116675, 0.0421689, -0.00356074, 0.207249
1685499867459716320, 0.999881, -0.00105548, -0.00540564, 0.0144041, 0.0165965, -0.0128383, 0.137948, 0.0349589, -0.00543856, 0.229306
1685499867560562611, 0.999845, -0.00291675, -0.00640927, 0.0161147, 0.0172767, -0.0131363, 0.159861, 0.0202615, -0.0068717, 0.244728
1685499867661381483, 0.999853, -0.00353632, -0.00959819, 0.013738, 0.0174444, -0.0139737, 0.181537, 0.0125244, -0.00177999, 0.253553
1685499867762286663, 0.99988, -0.000603771, -0.0138739, 0.0068568, 0.0178047, -0.0143445, 0.201447, 0.0210379, -0.00034635, 0.238226
1685499867863127470, 0.999777, 0.00186235, -0.019911, 0.00671142, 0.0191942, -0.0164761, 0.217589, 0.0312226, -0.00561786, 0.172695
1685499867963990211, 0.999678, 0.00234968, -0.0224692, 0.0115586, 0.0182887, -0.017696, 0.231748, 0.0354536, 0.00389664, 0.0543288
1685499868064858675, 0.999674, 0.000899969, -0.0202176, 0.0155947, 0.0173763, -0.0175672, 0.237041, 0.033092, 0.00844763, -0.0165262
1685499868165723324, 0.999796, -0.00342866, -0.0108906, 0.0166528, 0.0158849, -0.0158632, 0.239976, 0.0148413, 0.0130566, -0.0338805
1685499868266595364, 0.999755, -0.00633388, -0.00861652, 0.0193871, 0.0141396, -0.0135373, 0.243903, -0.0122247, 0.0132774, -0.0245418
1685499868367437363, 0.999509, -0.00988091, -0.00628769, 0.0290574, 0.0109454, -0.0117436, 0.244856, -0.024522, -0.00611531, -0.0417999
1685499868468307734, 0.998578, -0.0127522, -0.00611543, 0.0514073, 0.00992779, -0.0111522, 0.244646, -0.0308876, -0.0173955, -0.0660304
1685499868569181442, 0.996295, -0.0118872, -0.00623137, 0.0849463, 0.010796, -0.0109122, 0.240769, -0.0289232, -0.0313828, -0.106052
1685499868670002222, 0.992375, -0.0105774, 0.00176527, 0.122785, 0.0114086, -0.0138023, 0.230674, -0.0233285, -0.0484516, -0.11352
1685499868770883322, 0.988443, -0.00971652, 0.0117941, 0.15082, 0.0125677, -0.0187227, 0.220473, -0.0186132, -0.0445744, -0.096524
1685499868871752024, 0.984821, -0.00796018, 0.0180227, 0.172449, 0.0117701, -0.0235886, 0.210774, -0.0249066, -0.0460124, -0.0966803
1685499868972592831, 0.980888, -0.00736864, 0.0248638, 0.192836, 0.0107291, -0.0299112, 0.201569, -0.0224939, -0.0384411, -0.0822777
1685499869073421955, 0.977176, -0.00729593, 0.0284007, 0.210399, 0.00997912, -0.0367227, 0.194459, -0.0197337, -0.0246225, -0.0551055
1685499869174335241, 0.974169, -0.00674724, 0.0304385, 0.223659, 0.00976456, -0.044837, 0.189301, -0.0240731, -0.0218645, -0.0483123
1685499869275211334, 0.970613, -0.00441155, 0.0344619, 0.238126, 0.00880041, -0.0519793, 0.183819, -0.0221117, -0.0154986, -0.0494611
1685499869376044989, 0.967654, -0.00397425, 0.0364319, 0.249606, 0.00873329, -0.0601347, 0.179373, -0.0135785, -0.0134393, -0.0284084
1685499869476912022, 0.965969, -0.0033958, 0.0378813, 0.255845, 0.00943274, -0.0678596, 0.176791, -0.00550126, -0.0145529, 0.00338764
1685499869577752829, 0.965966, -0.00466649, 0.0353731, 0.256198, 0.0105244, -0.0708869, 0.176538, 0.0020807, -0.00421584, 0.0430507
1685499869678631783, 0.969382, -0.00578175, 0.0310562, 0.243518, 0.0127963, -0.0756282, 0.17597, 0.00388915, 0.0122154, 0.0763996
1685499869779484749, 0.975794, -0.00520591, 0.0281534, 0.21681, 0.0151006, -0.0718085, 0.172799, 0.002588, 0.0146814, 0.10027
1685499869880341053, 0.982838, -0.00432501, 0.0248442, 0.182739, 0.0164335, -0.0659328, 0.16682, -0.00291945, 0.0108121, 0.0859852
1685499869981199741, 0.988247, -0.00233758, 0.0231553, 0.151081, 0.0168889, -0.0577296, 0.166176, 0.00020386, 0.00289876, 0.0668229
1685499870082060099, 0.992498, 0.000178334, 0.0196382, 0.12067, 0.0173138, -0.0533047, 0.172873, -0.00352374, 0.00120772, 0.0742365
1685499870182914019, 0.995737, 0.0038287, 0.0164165, 0.0906879, 0.0167257, -0.0500349, 0.184216, -0.00548536, -0.0122997, 0.0664346
1685499870283763885, 0.997831, 0.00622259, 0.014114, 0.0640026, 0.0148594, -0.0501849, 0.199008, -0.00812123, -0.0223718, 0.049534
1685499870384625435, 0.998643, 0.00892169, 0.0136296, 0.0494631, 0.013028, -0.051885, 0.209528, -0.00975927, -0.0266217, -0.00840063
1685499870485537767, 0.998782, 0.0106622, 0.00869122, 0.0473932, 0.0119926, -0.0517478, 0.218789, 0.0086209, -0.0224303, 0.002638
1685499870586344242, 0.999083, 0.00812222, 0.000612083, 0.0420277, 0.0114994, -0.0509748, 0.224147, -0.00155783, -0.0205769, 0.0113525
1685499870687211990, 0.999556, 0.00545766, 0.0012278, 0.0292723, 0.0111755, -0.0509378, 0.2271, 0.00121452, -0.0138757, 0.00716471
1685499870788070679, 0.999833, 0.00423156, -0.000289587, 0.0177628, 0.0110644, -0.0500645, 0.228648, 0.00114412, -0.00937167, -0.00979247
1685499870888950586, 0.999886, 0.00331326, 0.000846243, 0.0146879, 0.0106599, -0.0484454, 0.228636, -0.00600148, -0.00429262, -0.0185247
1685499870989793777, 0.999912, 0.00183576, 0.000999729, 0.0131376, 0.0102561, -0.0465241, 0.228523, -0.000947844, -0.00440511, -0.00863811
1685499871090661764, 0.999969, 0.000979399, 0.00106911, 0.00767507, 0.0100768, -0.0450364, 0.229658, -0.00114871, -0.00251104, 0.00696021
1685499871191516399, -0.999966, -0.00137161, 0.000529171, 0.00813326, 0.00976696, -0.0431893, 0.233061, -0.00410854, 0.00611629, 0.0416215
1685499871292383194, -0.999288, -0.00436013, 0.00134785, 0.0374506, 0.00987017, -0.0401612, 0.240137, 0.00730686, 0.0288089, 0.0735808
1685499871393237829, -0.997295, -0.00677991, 0.00319052, 0.073124, 0.0108823, -0.0358173, 0.247823, 0.00595478, 0.0304561, 0.0602334
1685499871494050026, -0.995005, -0.00867206, 0.00294233, 0.0994073, 0.0117711, -0.0313105, 0.251138, 0.0070246, 0.0287053, 0.0197402
1685499871594955444, -0.993226, -0.00888115, 0.00242531, 0.115836, 0.0129696, -0.027112, 0.252638, 0.00338458, 0.0227548, 0.00879421
1685499871695821047, -0.991567, -0.00722307, -0.000673343, 0.12939, 0.0130116, -0.0228807, 0.252454, -0.00170693, 0.0146864, -0.00561939
1685499871796687365, -0.989823, -0.00776891, -0.00123726, 0.142089, 0.0131162, -0.0192836, 0.253234, 0.00372425, -0.00130693, 0.00308376
1685499871897560835, -0.988085, -0.00922477, -0.00309092, 0.153603, 0.0121646, -0.0184826, 0.253432, -0.0138845, -0.00972346, -0.00449343
1685499871998404980, -0.986431, -0.0100336, -0.00787402, 0.163678, 0.0108372, -0.0171538, 0.253433, -0.00772169, -0.0140687, -0.00135213
1685499872099257946, -0.985343, -0.0112777, -0.00848928, 0.170001, 0.00974832, -0.0188323, 0.253336, -0.0133877, -0.0170348, -0.00325341
1685499872200146675, -0.984672, -0.0123, -0.00937499, 0.173729, 0.00826589, -0.0203993, 0.253431, -0.0174029, -0.0155742, -0.00159574
1685499872301019192, -0.984213, -0.0124229, -0.00992001, 0.176274, 0.00651369, -0.0206796, 0.253859, -0.0185723, -0.0112674, -0.00469129
1685499872401836634, -0.984222, -0.012098, -0.0111098, 0.176174, 0.00471671, -0.0215734, 0.253008, -0.0186458, -0.00858498, -0.0174802
1685499872502696037, -0.98528, -0.0120216, -0.0119324, 0.170108, 0.00359407, -0.0214902, 0.250646, -0.0140288, 0.00335855, -0.0297401
1685499872603599548, -0.988631, -0.0124397, -0.0084058, 0.149613, 0.00322236, -0.0233335, 0.24561, -0.00997529, 0.00379176, -0.0473641
1685499872704403400, -0.992567, -0.0130032, -0.00258998, 0.120978, 0.0026414, -0.0244919, 0.240407, -0.00993841, -0.0107202, -0.0318654
1685499872805375099, -0.995593, -0.0147511, 0.00246269, 0.092574, 0.00192829, -0.0286804, 0.235999, -0.00711054, -0.0297876, -0.0213571
1685499872906139851, -0.997893, -0.01712, 0.0115184, 0.0615103, 0.0014179, -0.0344166, 0.232975, -0.00227529, -0.0298647, -0.027902
1685499873006996632, -0.999351, -0.0192929, 0.0155896, 0.0261212, 0.000836359, -0.0392301, 0.22784, 0.00024649, -0.00742149, -0.0356823
1685499873107889175, -0.999624, -0.0178256, 0.0201685, 0.00527804, 0.00126766, -0.0409943, 0.227593, 0.00723199, -0.00334055, -0.0127958
1685499873208723068, -0.999663, -0.015979, 0.0194558, 0.00635145, 0.00214104, -0.0413569, 0.229982, 0.0105544, 0.0103191, 0.0122913
1685499873309659481, -0.999687, -0.0137325, 0.0193087, 0.00804765, 0.0036539, -0.0406401, 0.231795, 0.00688334, 0.00938998, -0.00600117
1685499873410445929, 0.99975, 0.0104793, -0.0187857, 0.00605702, 0.00522222, -0.039808, 0.228869, 0.00953228, 0.0096115, -0.0412444
1685499873511285305, 0.999307, 0.00875016, -0.0170402, 0.0319159, 0.00651483, -0.0390982, 0.222483, 0.0018024, -0.00312293, -0.0658305
1685499873612148285, 0.99811, 0.00774379, -0.012983, 0.0595648, 0.00739223, -0.0395965, 0.214665, 0.00280301, -0.0236263, -0.0775089
1685499873713143349, 0.996164, 0.00771854, -0.00769997, 0.0868224, 0.0081855, -0.0418464, 0.205229, -0.00306161, -0.0317707, -0.0836062
1685499873813883781, 0.993136, 0.00923593, 0.00141078, 0.116595, 0.00847166, -0.0458329, 0.193518, -0.00735703, -0.0418484, -0.0911406
1685499873914766788, 0.989914, 0.00835854, 0.00299251, 0.141393, 0.00939167, -0.0487391, 0.185502, 0.00108954, -0.0291192, -0.0619038
1685499874015605927, 0.987065, 0.00774097, 0.0037203, 0.160088, 0.00985411, -0.0503552, 0.179337, -0.00649017, -0.0158867, -0.059266
1685499874116447449, 0.98418, 0.00824126, 0.00801813, 0.176798, 0.0104663, -0.0513668, 0.17359, 0.00252232, -0.012335, -0.0533642
1685499874217306614, 0.981381, 0.0092843, 0.0092325, 0.191624, 0.0114337, -0.0522345, 0.169396, 0.000342107, -0.00335459, -0.0459269
1685499874318174124, 0.980133, 0.0102394, 0.0126, 0.197676, 0.012325, -0.0511366, 0.168129, 0.000284046, 0.00356063, -0.018152
1685499874419040442, 0.980497, 0.00948045, 0.0160369, 0.195648, 0.0131718, -0.0494195, 0.168459, -0.00311933, 0.0169249, -0.0150423
1685499874519894361, 0.980094, 0.0113456, 0.0190911, 0.197288, 0.013249, -0.048177, 0.167283, -0.00619704, 0.0139818, -0.0232469
1685499874620757818, 0.9787, 0.012431, 0.0202738, 0.203911, 0.0137784, -0.04831, 0.165226, -0.00451567, -0.000874904, -0.0273894
1685499874721618891, 0.977636, 0.0137032, 0.0224655, 0.208653, 0.0136511, -0.0488049, 0.164018, -0.0115094, 0.00149329, -0.0143114
1685499874822481155, 0.980253, 0.0145862, 0.0221671, 0.195961, 0.0126229, -0.0468014, 0.168755, -0.016505, 0.0254053, 0.0474117
1685499874923337221, 0.986363, 0.0149002, 0.0168527, 0.163042, 0.0110444, -0.0420308, 0.182076, -0.0250574, 0.0449791, 0.116741
1685499875024225712, 0.992324, 0.0159603, 0.010448, 0.122185, 0.00844134, -0.0372583, 0.199941, -0.0282435, 0.0563906, 0.144702
1685499875125084400, 0.996215, 0.0173073, 0.00230851, 0.0851497, 0.00675731, -0.0326823, 0.217147, -0.0189288, 0.0576473, 0.142408
1685499875225945950, 0.998118, 0.0181358, -0.00741543, 0.0581151, 0.00537842, -0.0291231, 0.232916, -0.0163327, 0.0414772, 0.112713
1685499875326768875, 0.998742, 0.0218367, -0.0140862, 0.0428882, 0.0034092, -0.0280527, 0.242148, -0.022442, 0.0142417, 0.0472135
